0.0,0.0,-0.15418502202643172,-0.1145374449339207,-0.24669603524229075,-0.30837004405286345,-0.28193832599118945,-0.4801762114537445,-0.28193832599118945,-0.6299559471365639,-0.09691629955947137,-0.5110132158590308,-0.11013215859030837,-0.7136563876651982,-0.11894273127753303,-0.8414096916299559,-0.1145374449339207,-0.9559471365638766,0.02643171806167401,-0.5154185022026432,0.05286343612334802,-0.7400881057268722,0.07488986784140969,-0.8766519823788547,0.09691629955947137,-1.0,0.1277533039647577,-0.47577092511013214,0.15859030837004406,-0.6784140969162996,0.1762114537444934,-0.801762114537445,0.18502202643171806,-0.9118942731277533,0.22466960352422907,-0.4008810572687225,0.27312775330396477,-0.5506607929515418,0.2907488986784141,-0.6475770925110133,0.29955947136563876,-0.7400881057268722
0.0,0.0,-0.19680851063829788,-0.06382978723404255,-0.30319148936170215,-0.2925531914893617,-0.30319148936170215,-0.5106382978723404,-0.26595744680851063,-0.6808510638297872,-0.03723404255319149,-0.5053191489361702,-0.05319148936170213,-0.7074468085106383,-0.0425531914893617,-0.8085106382978723,-0.026595744680851064,-0.8829787234042553,0.14361702127659576,-0.5053191489361702,0.19148936170212766,-0.75,0.21808510638297873,-0.8936170212765957,0.24468085106382978,-1.0,0.2765957446808511,-0.4521276595744681,0.3191489361702128,-0.6648936170212766,0.34574468085106386,-0.8031914893617021,0.3723404255319149,-0.9095744680851063,0.3829787234042553,-0.3776595744680851,0.4308510638297872,-0.5531914893617021,0.4521276595744681,-0.6648936170212766,0.46808510638297873,-0.75
0.0,0.0,-0.17307692307692307,-0.14423076923076922,-0.2692307692307692,-0.3557692307692308,-0.28846153846153844,-0.5384615384615384,-0.25961538461538464,-0.6826923076923077,-0.04807692307692308,-0.5576923076923077,-0.04807692307692308,-0.7307692307692307,-0.052884615384615384,-0.8269230769230769,-0.04326923076923077,-0.9086538461538461,0.09615384615384616,-0.5528846153846154,0.1346153846153846,-0.7644230769230769,0.14903846153846154,-0.8942307692307693,0.16826923076923078,-1.0,0.22115384615384615,-0.5,0.27884615384615385,-0.6971153846153846,0.3076923076923077,-0.8173076923076923,0.3269230769230769,-0.9230769230769231,0.3317307692307692,-0.40865384615384615,0.40384615384615385,-0.5576923076923077,0.4375,-0.6490384615384616,0.46153846153846156,-0.7355769230769231
0.0,0.0,-0.17050691244239632,-0.14285714285714285,-0.25806451612903225,-0.3456221198156682,-0.2672811059907834,-0.5299539170506913,-0.23963133640552994,-0.6774193548387096,-0.06912442396313365,-0.5345622119815668,-0.07373271889400922,-0.7188940092165899,-0.07373271889400922,-0.8294930875576036,-0.06912442396313365,-0.9262672811059908,0.06451612903225806,-0.5391705069124424,0.0967741935483871,-0.7557603686635944,0.11059907834101383,-0.8894009216589862,0.12903225806451613,-1.0,0.17972350230414746,-0.4976958525345622,0.22580645161290322,-0.7004608294930875,0.24423963133640553,-0.8248847926267281,0.2534562211981567,-0.9400921658986175,0.2903225806451613,-0.423963133640553,0.34101382488479265,-0.5806451612903226,0.35944700460829493,-0.6820276497695853,0.37327188940092165,-0.7788018433179723
0.0,0.0,-0.16444444444444445,-0.14222222222222222,-0.24888888888888888,-0.3422222222222222,-0.27555555555555555,-0.52,-0.2577777777777778,-0.6666666666666666,-0.08,-0.5333333333333333,-0.08888888888888889,-0.7155555555555555,-0.09777777777777778,-0.8222222222222222,-0.09777777777777778,-0.9244444444444444,0.04,-0.5377777777777778,0.07111111111111111,-0.7511111111111111,0.08,-0.8888888888888888,0.08888888888888889,-1.0,0.14666666666666667,-0.49777777777777776,0.18666666666666668,-0.7111111111111111,0.20444444444444446,-0.8355555555555556,0.21333333333333335,-0.9466666666666667,0.24444444444444444,-0.4222222222222222,0.29777777777777775,-0.5866666666666667,0.31555555555555553,-0.6933333333333334,0.3244444444444444,-0.7911111111111111
0.0,0.0,-0.15584415584415584,-0.1341991341991342,-0.23809523809523808,-0.3246753246753247,-0.26406926406926406,-0.49783549783549785,-0.2727272727272727,-0.6406926406926406,-0.08658008658008658,-0.5324675324675324,-0.1038961038961039,-0.70995670995671,-0.11255411255411256,-0.8181818181818182,-0.10822510822510822,-0.9177489177489178,0.030303030303030304,-0.5411255411255411,0.05194805194805195,-0.7532467532467533,0.06493506493506493,-0.8831168831168831,0.0735930735930736,-1.0,0.1341991341991342,-0.5021645021645021,0.16883116883116883,-0.70995670995671,0.18181818181818182,-0.8354978354978355,0.18181818181818182,-0.948051948051948,0.22943722943722944,-0.42424242424242425,0.27705627705627706,-0.5800865800865801,0.29004329004329005,-0.683982683982684,0.2943722943722944,-0.7835497835497836
0.0,0.0,-0.15677966101694915,-0.1271186440677966,-0.2457627118644068,-0.3177966101694915,-0.2754237288135593,-0.4830508474576271,-0.2838983050847458,-0.6313559322033898,-0.1016949152542373,-0.5254237288135594,-0.1228813559322034,-0.711864406779661,-0.13135593220338984,-0.8220338983050848,-0.1271186440677966,-0.923728813559322,0.01694915254237288,-0.5338983050847458,0.03389830508474576,-0.75,0.046610169491525424,-0.8813559322033898,0.059322033898305086,-1.0,0.11864406779661017,-0.4957627118644068,0.1483050847457627,-0.6991525423728814,0.16101694915254236,-0.826271186440678,0.1652542372881356,-0.9364406779661016,0.211864406779661,-0.423728813559322,0.2542372881355932,-0.576271186440678,0.2669491525423729,-0.6822033898305084,0.2711864406779661,-0.7796610169491526
0.0,0.0,-0.1638655462184874,-0.12184873949579832,-0.2647058823529412,-0.3067226890756303,-0.3067226890756303,-0.47478991596638653,-0.3235294117647059,-0.6260504201680672,-0.1134453781512605,-0.5126050420168067,-0.14705882352941177,-0.7058823529411765,-0.16806722689075632,-0.8235294117647058,-0.1722689075630252,-0.9369747899159664,0.0,-0.5252100840336135,0.008403361344537815,-0.7436974789915967,0.01680672268907563,-0.8781512605042017,0.029411764705882353,-1.0,0.09663865546218488,-0.49159663865546216,0.1134453781512605,-0.6932773109243697,0.12184873949579832,-0.8235294117647058,0.12605042016806722,-0.9411764705882353,0.19327731092436976,-0.42857142857142855,0.23109243697478993,-0.5840336134453782,0.24789915966386555,-0.6848739495798319,0.2605042016806723,-0.7857142857142857
0.0,0.0,-0.1638655462184874,-0.1134453781512605,-0.2647058823529412,-0.29411764705882354,-0.3067226890756303,-0.46638655462184875,-0.3319327731092437,-0.6176470588235294,-0.12605042016806722,-0.5168067226890757,-0.15966386554621848,-0.7058823529411765,-0.18067226890756302,-0.8235294117647058,-0.18907563025210083,-0.9327731092436975,-0.008403361344537815,-0.5294117647058824,-0.004201680672268907,-0.7394957983193278,0.0,-0.8739495798319328,0.008403361344537815,-1.0,0.08823529411764706,-0.5,0.1092436974789916,-0.6890756302521008,0.11764705882352941,-0.8151260504201681,0.12184873949579832,-0.9369747899159664,0.18487394957983194,-0.4327731092436975,0.22268907563025211,-0.5882352941176471,0.24369747899159663,-0.6932773109243697,0.25630252100840334,-0.7941176470588235
0.0,0.0,-0.15966386554621848,-0.1134453781512605,-0.2605042016806723,-0.29411764705882354,-0.3025210084033613,-0.46638655462184875,-0.3319327731092437,-0.6176470588235294,-0.12605042016806722,-0.5126050420168067,-0.1638655462184874,-0.7058823529411765,-0.18487394957983194,-0.8235294117647058,-0.18907563025210083,-0.9327731092436975,-0.008403361344537815,-0.5294117647058824,-0.008403361344537815,-0.7436974789915967,0.0,-0.8781512605042017,0.008403361344537815,-1.0,0.09243697478991597,-0.5,0.1092436974789916,-0.6932773109243697,0.12184873949579832,-0.8235294117647058,0.12184873949579832,-0.9411764705882353,0.19327731092436976,-0.4369747899159664,0.226890756302521,-0.5882352941176471,0.25210084033613445,-0.6932773109243697,0.2647058823529412,-0.7941176470588235
